node1,node2,weight
351319,79656,1.0
351290,351346,2.0
348261,79657,206.4
79255,351347,21.066666666666666
79212,79658,22.75
349826,351348,70.16666666666667
348229,79659,213.75
349283,351349,96.58333333333333
351321,79660,1.0
351292,351350,2.0
79630,79661,1.1666666666666667
79645,351351,0.5833333333333334
79259,79662,20.983333333333334
78044,351352,73.48333333333333
79618,79663,1.5
79633,351353,1.0
79622,79664,1.5
351328,351354,1.0
79632,79665,1.1666666666666667
79647,351355,0.5833333333333334
351324,79666,1.1666666666666667
79634,351356,1.1666666666666667
79624,79667,1.5
79639,351357,1.0
79626,79668,1.5
351301,351358,2.0
79637,79669,1.1666666666666667
79653,351359,0.5833333333333334
336498,79670,773.5333333333333
64792,351360,774.0333333333333
79629,79671,1.5
351305,351361,2.0
349281,79672,97.16666666666667
351348,351362,0.5833333333333334
351332,79673,1.1166666666666667
79657,351363,0.5833333333333334
79631,79674,1.5
351306,351364,2.0
79658,79675,0.6666666666666666
79659,351365,0.5833333333333334
351341,79676,0.8666666666666667
79662,351366,0.5
351338,79677,1.0
351323,351367,1.5
351335,79678,1.1666666666666667
351302,351368,2.3333333333333335
351340,79679,1.0
351312,351369,2.0
351342,79680,1.0
351314,351370,2.0
351337,79681,1.1666666666666667
351304,351371,2.3333333333333335
351356,79682,0.5833333333333334
351339,351372,1.1666666666666667
79641,79683,1.5
79655,351373,1.0
351344,79684,1.1166666666666667
79670,351374,0.48333333333333334
351343,79685,1.1666666666666667
351309,351375,2.3333333333333335
79643,79686,1.5
79656,351376,1.0
351347,79687,1.05
79642,351377,1.5833333333333333
79646,79688,1.5
79660,351378,1.0
79672,79689,0.5833333333333334
351349,351379,1.0833333333333333
79663,79690,1.0
79648,351380,1.5
351352,79691,1.0166666666666666
79651,351381,1.3833333333333333
351365,79692,0.5833333333333334
351362,351382,0.6666666666666666
79638,79693,2.0
79650,351383,1.5
79652,79694,1.5
351329,351384,2.0
351351,79695,1.1666666666666667
351368,351385,0.5833333333333334
351355,79696,1.1666666666666667
351322,351386,2.3333333333333335
79668,79697,1.0
351331,351387,2.0
351360,79698,0.9833333333333333
79654,351388,1.6166666666666667
79649,79699,1.75
79666,351389,1.1666666666666667
79671,79700,1.0
351333,351390,2.0
351377,79701,0.5333333333333333
351363,351391,1.0
351359,79702,1.1666666666666667
79685,351392,0.5833333333333334
79674,79703,1.0
351336,351393,2.0
351381,79704,0.5166666666666667
351366,351394,1.0333333333333334
79689,79705,0.5833333333333334
79692,351395,0.5
79664,79706,1.5
79679,351396,1.0
79667,79707,1.5
79680,351397,1.0
79675,79708,1.1666666666666667
351379,351398,0.6666666666666666
351345,79709,2.0
351358,351399,1.5
351353,79710,1.75
351367,351400,1.25
351320,79711,2.9166666666666665
79678,351401,1.1666666666666667
79673,79712,1.3833333333333333
79687,351402,0.9166666666666666
79665,79713,1.75
79681,351403,1.1666666666666667
351346,79714,2.0
351361,351404,1.5
351388,79715,0.6166666666666667
351374,351405,1.1166666666666667
351350,79716,2.0
351364,351406,1.5
351389,79717,0.5833333333333334
351372,351407,1.1666666666666667
